id,user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label
505,9649221866a454e85ac97d19679f1a25,"Ngày 24/4, không ghi nhận ca mắc mới COVID-19.

Việt Nam: 268 trường hợp mắc COVID -19.

Tổng cộng 224 người đã được chữa khỏi.",1587678463,15054,155,371.0,0
554,c0f3c14c22eec7196c93ebe61d1b4ac4,"Các bị cáo đã chiếm đoạt và thu lợi bất chính số tiền 2,057 tỉ đồng. chủ mưu, Nguyễn Thị Kim Anh chiếm đoạt 1,315 tỉ đồng... ",1592982798.0,5,5,1,0
2751,8e0d7f92f8f57db704ed8bb18866305c,Viện Kiểm sát Nhân dân tỉnh Bình Dương đề nghị tuyên phạt Phạm Thị Thiên Hà - chủ mưu vụ giết người giấu xác trong bêtông - mức án tử hình.,1593138744,34,1,3.0,0
2898,383b4190873d1aa2f9b2124a286ef118,"Sở Y tế <URL> đề nghị vận động các nghệ sĩ từng tham gia sự kiện thời trang ở Itaty và Pháp khẩn trương liên hệ để kiểm tra sức khỏe.
Ngày 8/3, Sở Y tế <URL> ra văn bản về việc tăng cường giám sát người tiếp xúc với người mắc bệnh Covid-19. Văn bản nhấn mạnh chị ruột của N.H.N - bệnh nhân số 17 ở Việt Nam - được xác định là nhiễm Covid-19, người này tham gia sự kiện thời trang Milan (Italy) và Paris (Pháp).

Theo thông báo của Sở, các sự kiện văn hóa nêu trên có thể có sự tham gia của văn nghệ sĩ <URL> Vì vậy để phát hiện kịp thời người có nguy cơ nhiễm bệnh do tiếp xúc gần với người bệnh trong các sự kiện, lễ hội được tổ chức tại Milan (Italy) và Paris (Pháp), áp dụng cách ly y tế, khoanh vùng và dập dịch tại chỗ, Sở Y tế đề nghị:

Thứ nhất, Sở Văn hóa thông tin vận động các nghệ sĩ từng tham gia sự kiện thời trang Milan (Italy) và Paris (Pháp) có tiếp xúc với người bệnh N.H.N và chị ruột khẩn trương liên hệ với trung tâm y tế hoặc bệnh viện quận, huyện gần nhất để kiểm tra sức khỏe và hướng dẫn phòng chống Covid-19 phù hợp theo quy định.

Thứ hai, UBND quận, huyện chỉ đạo cộng an quận, huyện và NBND xã, phường, kiểm tra rà soát những người vừa trở về từ Milan (Italy) và Paris (Pháp) từng tiếp xúc với người bệnh và chị ruột đang lưu trú địa bàn, đề nghị đến trung tâm y tế hoặc bệnh viện quận, huyện để kiểm tra sức khỏe và hướng dẫn phòng chống Covid-19.
Trước đó, vài nghệ sĩ nổi tiếng cũng đã bị cách ly khi trở về từ vùng dịch. Châu Bùi là người nổi tiếng đầu tiên bị buộc cách ly 14 ngày sau khi trở về từ châu Âu. Tuy nhiên, 9X không tỏ ra chán nản, buồn bã. Cô liên tục chia sẻ những khoảnh khắc vui vẻ trong khu tập trung lên trang cá nhân.

Tuy nhiên, một nghệ sĩ khác cũng có mặt tại Tuần lễ thời trang Milan (Italy) vào khoảng thời gian 21-24/2 nhưng không bị buộc cách ly tập trung 14 ngày như Châu Bùi.


  ",1583719398,12,0,6.0,0
2024,0ca8a8a6ca90f982c7e07e99a66cfdda,"Nằm giữa lòng Thủ đô, nhưng hồ Tây như tách biệt với phố phường náo nhiệt để khoác lên mình vẻ đẹp yên bình đến lãng mạn. Nơi đây chính là điểm đến yêu thích của giới trẻ Hà thành những ngày nắng nóng.",1590955238,115,0,0.0,0
291,cb97e544fae94c15025823e7dabca857,Các bạn hãy đeo khẩu trang và hay cẩn thận khi đi ra ngoài o quê tôi Thạch thanh đã phát hiện 2 người nghị bị dịch viêm phổi và bs đang phải cách ly với 2 người đó,1586445300.0,175,20,14,1
805,b19c1ca64d313f74e34865d58060b877,"Tùng Dương thông báo, ca sĩ Văn Mai Hương vừa ủng hộ 500 bộ quần áo chống dịch và khẩu trang y tế cho chương trình ""Chung tay đẩy lùi Covid-19"".

Chương trình Chung tay đẩy lùi Covid-19 do ca sĩ Tùng Dương và Phạm Thùy Dung phát động. Chỉ sau hơn 2 ngày phát động, chương trình nhận được hơn 1 tỷ đồng bao gồm tiền mặt và hiện vật (khẩu trang, găng tay, nước rửa tay, trang phục phòng dịch).

Trước Văn Mai Hương, có rất nhiều sao Việt đã hưởng ứng lời kêu gọi của Tùng Dương như: Ca sĩ Hồng Nhung, Tóc Tiên, Hoàng Thùy Linh, Hoa hậu Hà Kiều Anh, diễn viên Sella Trương, diễn viên múa Linh Nga...
Chiều 16/3, Tùng Dương, Phạm Thùy Dung và nhạc sĩ Quốc Trung tới trao tặng 1000 bộ quần áo bảo hộ, 2000 khẩu trang kháng khuẩn cho Bộ Tư lệnh Biên phòng phía Bắc.

Cùng thời điểm đó, ca sĩ Tóc Tiên đại diện cho ê-kíp của ca sĩ Tùng Dương trao tặng 2000 bộ quần áo bảo hộ, 500 chai nước sát khuẩn, 1000 chiếc khẩu trang cho Bộ Tư lệnh Biên phòng cơ quan thường trực phía Nam.
Ca sĩ Tùng Dương chia sẻ: “Chương trình Chung tay đẩy lùi Covid-19 do tôi và Phạm Thuỳ Dung khởi xướng nhận được nhiều sự ủng hộ của các cá nhân, tổ chức, doanh nghiệp.

Tôi muốn nhắn nhủ với tất cả cộng đồng, mỗi cá nhân chúng ta hãy là một chiến sĩ y tế chống dịch với tinh thần, trách nhiệm và hiểu biết cao nhất, mỗi gia đình là một chiến tuyến phòng vệ tốt nhất.

Tất cả những thông tin, hướng dẫn của Bộ Y tế về nhận biết, phòng tránh, cách ly… đều rất rõ ràng cụ thể. Tôi mong rằng tất cả mỗi đều thực hiện nghiêm túc để nhanh chóng vượt qua dịch bệnh"".

Ca sĩ Tùng Dương cho biết, anh và ê-kíp sẽ tiếp tục tới nhiều địa điểm tiếp theo để trao tặng quần áo bảo hộ, nước rửa tay và khẩu trang. Vào 15h chiều 7/3, anh và ê-kíp sẽ tới trao tặng tại Cục Quân Y.


    ",1584418191,369,1,3.0,0
1085,2b9d10575c9d79296846a30f9b1e22a7,"Ngày 11/5, đại diện Phòng CSGT tỉnh Bắc Giang cho hay, từ khi áp dụng nghị định 100 của Chính phủ vào đầu năm 2020, đơn vị xử phạt gần 1.200 người vi phạm nồng độ cồn, phần lớn là tài xế xe máy. Tính riêng từ ngày 15/5, trung bình mỗi ngày có 7 tài xế bị tạm giữ phương tiện do vi phạm nồng độ cồn.

""Hàng trăm xe máy, phần lớn của các tài xế vi phạm nồng độ cồn đang được giám định để chờ thanh lý"", Thượng tá Ngô Văn Phục, phó trưởng phòng CSGT tỉnh Bắc Giang nói.

Theo quan sát, xe máy của các tài xế vi phạm giao thông phần lớn là xe cũ nát, nhiều xe không đèn, không yếm, trơ khung sắt hoen rỉ..., năm chật kín trong khoảng sân rộng khoảng 200 m2, không có mái che tại trụ sở phòng Cảnh sát giao thông, Công an tỉnh Bắc Giang.

Ngoài khoảng sân này, dọc các lối đi, hành lang và trong hai nhà chứa có mái che của phòng CSGT tỉnh Bắc Giang còn có hàng chục xe máy cũ nát khác nằm phủ bụi.

Chỉ về chiếc xe wave cũ màu đỏ nằm trong sân, đại uý Nguyễn Văn Thanh - Đội xử lý vi phạm, phòng CSGT tỉnh Bắc Giang, cho biết chủ chiếc xe này 43 tuổi ở huyện Việt Yên, vi phạm nồng độ cồn ở mức 0,516 mg/lít khí thở; với mức này tài xế bị phạt 7 triệu đồng và tước giấy phép trong 23 tháng, mức cao nhất của vi phạm nồng độ cồn.

""Tài xế này vi phạm từ đầu tháng 3, chúng tôi đã gửi giấy thông báo nhưng chưa đến nhận và cũng không có phản hồi gì"", anh Thanh nói.

Ngoài chiếc xe trên, đại uý Thanh còn đưa ra hàng loạt biên bản vi phạm nồng độ cồn ở mức cao mà trong nhiều tháng tài xế chưa đến trụ sở xử lý chiếc xe của mình. Trong số này, nhiều trường hợp tài xế không chỉ vi phạm nồng độ cồn ở mức cao mà còn không có bằng lái, không có đăng ký xe, xe không có gương chiếu hậu...

Trong khi những chiếc xe máy cũ để chật kín trụ sở công an, hằng ngày các chuyến ôtô tiếp tục chở xe máy vi phạm về tạm giữ.

Vừa bị tổ công tác thuộc phòng CSGT Bắc Giang dừng xe đo nồng độ cồn trên quốc lộ 1A đoạn Cầu Đen (huyện Lạng Giang), anh Nguyễn Văn Tuấn ở Hữu Lũng (Lạng Sơn) cho hay ""tôi đi chiếc xe dream của Đài Loan được gần chục năm, lúc mua có hơn chục triệu đồng, giờ chủ yếu để chở hàng hoá nên nếu bị bắt phạt mức 7 triệu đồng chắc tôi bỏ xe, vì có lấy về bán chưa chắc đủ nửa số tiền phạt"".

Tương tự, anh Trần Văn Yên ở Lạng Giang (Bắc Giang) nói ""mức phạt cao nhất đến 7 triệu đồng, tước giấy phép 23 tháng đồng nghĩa với việc mất phương tiện mưu sinh và trong gần hai năm không được được lái xe, đó là một mức phạt rất nghiêm khắc"".

Về lý do người vi phạm nồng độ cồn sau thời gian dài chưa đến nhận xe, thượng tá Ngô Văn Phục cho rằng ""do mức phạt của nghị định 100 cao, trong khi đó phần lớn phương tiện của người dân ở vùng quê, miền núi, lao động tự do là xe cũ, giá trị thấp hơn cả mức phạt nên có thể nhiều người không muốn nhận lại xe"".

Ngoài ra, ông Phục nói ""cũng có thể nhiều trường hợp người dân chưa đủ tiền nộp phạt hoặc vì một lý do nào đó mà chưa thu xếp được công việc đến nộp phạt, lấy xe về"".

Để xử lý xe tài xế không đến nhận, tránh việc quá tải cho các bãi xe và để lâu xe mất giá trị sử dụng, quy định hiện hành cho phép cảnh sát tịch thu, bán đấu giá để sung công quỹ với xe máy bị tạm giữ quá 30 ngày mà chủ xe không đến nhận.

""Với quy định này, quy trình từ khi lập biên bản, thông báo cho người vi phạm cũng như đăng trên phương tiện thông tin đại chúng..., sẽ chỉ còn 3 tháng thay vì một năm như trước đây"", thượng tá Phục nói thêm.

Theo VNE",1591835400,114,33,4.0,0
1673,345b6432de5cd6265814815c4e1e9fda,Ông Trần Ngọc Căng - Chủ tịch UBND tỉnh Quảng Ngãi cho biết đã nộp đơn xin thôi chức từ ngày 15.6 nhằm tạo điều kiện để kiện toàn công tác nhân sự cho Đại hội Đảng bộ tỉnh Quảng Ngãi vào thời gian tới.,1592891250,13,0,0.0,0
713,61b8d349a8b23aa56ec15ef44b554280,"Để công nhân “đi sớm về khuya, nhất là chị em phụ nữ, không bị đe dọa tính mạng, tài sản”...",1590901748,4979,29,69.0,0
419,1887f1a147ec8f60dcd86b68f0815afd,"Văn phòng Đại diện Tổ chức Y tế Thế giới (WHO) tại Việt Nam đã công bố hai khóa học trực tuyến bằng tiếng Việt, về chủ đề điều trị bệnh do corora vi rút 2019 (Covid-19).",1584734894,4,0,0.0,0
2451,b52193bf0e437cd2f9680f18803dec1d,"Trong khi vụ việc tranh chấp đất vẫn chưa được giải quyết dứt điểm thì bất ngờ vào tháng 6/2018, chính quyền huyện Tư Nghĩa lại cấp giấy phép (số 92, ngày 8/6/2018), cho ông này xây dựng ngay mảnh đất đang tranh chấp",1593413149.0,11,0,,0
3200,401dfcaa7ed7e6a749598d2c2b139e55,"VietnamPost và ViettelPost, hai doanh nghiệp hiện đang chiếm khoảng 45% thị phần bưu chính chuyển phát Việt Nam vừa công bố về quyết định mua bảo hiểm phòng chống dịch Covid-19 cho tất cả cán bộ, nhân viên của đơn vị mình. Bạn nghĩ gì về điều này?",1585120471,43,1,2.0,0
3352,7d77a91a42021c6e229562f5dce1bd57,Người dân vùng giáp ranh huyện Hòa Vang và quận Liên Chiểu (TP Đà Nẵng) tá hỏa khi phát hiện thi thể một người đàn ông đang phân hủy trong núi Đại La.,1587458267.0,4,0,,0
615,aba26b23325b9fd57c580e1f1f00b552,"Sự lựa chọn của Việt Nam!

---
VIETNAM'S DECISION!",1584758660,6337,50,1407.0,0
3249,99ed0ae1e3149e05968a0b27b4317f1d,"Khi nghiện game một trẻ 17 tuổi sẽ chỉ như một đứa 10 tuổi, hồn nhiên, ngớ ngẩn…những khả năng giao tiếp xã hội không còn phù hợp với lứa tuổi.",1591757887,1,0,0.0,0
3975,81c97b62c1ed6c28fb89422dce41bb90,"Đối với Hà Nội, <URL>, Hải Phòng, Cần Thơ, Đà Nẵng, cần thực hiện đóng cửa toàn bộ các cơ sở dịch vụ trừ dịch vụ cung cấp thực phẩm, dược phẩm, các cơ sở khám chữa bệnh.

Các tỉnh thành khác trên cả nước cần đóng cửa các dịch vụ không cần thiết như massage, vũ trường, các cơ sở du lịch, tham quan, các tụ điểm vui chơi, giải trí, các rạp chiếu phim, quán bia hơi, nhà hàng ăn uống…

Ngoài ra, Thủ tướng cũng yêu cầu các địa phương trên cả nước dừng triệt để các nghi lễ tôn giáo và tạm dừng tất cả các hoạt động hội họp, các sự kiện tập trung trên 20 người.",1585180794,13123,50,2184.0,0
364,a4f7dd0318d9fd96e5cda2ec5e270130,"Sau nhiều ngày đợi chờ, 11h trưa 20-3, 28 du khách nước ngoài bị 'mắc kẹt' tại Hội An do dịch COVID-19 đã nhận quyết định hết thời gian cách ly do người đứng đầu UBND TP Hội An trao.",1584667362,823,0,75.0,0
2741,d04b524bafc4341a28225ce471bb8eeb,"Bắt đầu từ 12 giờ ngày 21/3/2020, tạm dừng thực hiện chính sách miễn thị thực đơn phương đối với công dân các nước Belarus, Nga và Nhật Bản...",1584641460,7,0,0.0,0
2992,cb1a37103072d903ae9583dbba92b0a0,"NÓNG ! 15/3 sẽ là ngày đáng nhớ cho không chỉ Việt Nam mà của toàn thế giới do những gì COVID-19 gây ra !!! - Rạng sáng 15/3, Pháp 🇫🇷 ra lệnh đóng cửa toàn bộ nhà hàng, rạp chiếu phim, cửa hàng,<URL>ừ... siêu thị, trạm xăng, ngân hàng, tabac, presse báo chí và pharmacie. Phong tỏa 1 phần đất nước. - Chủ tịch hiệp hội Y Tế Ý 🇮🇹 vừa qua đời vì Corona Virus. Hưởng thọ 67 tuổi... - Vợ thủ tướng Canada 🇨🇦 đã dương tính Corona Virus . Ông cũng đang bị cách ly - Rạng sáng 14/3 vừa qua, Ba Lan 🇵🇱 chính thức đóng cửa đất nước và cảnh sát sẽ đi tuần khắp nước để chắc chắn rằng không ai ra đường - Bộ trưởng Úc 🇦🇺 dương tính Corona Virus ngày 13/3 - Bộ trưởng văn hoá Pháp 🇫🇷 đã nhiễm Corona Virus được 5 ngày - Tướng cao cấp Iran 🇮🇷 đã tử vong vì Corona Virus hôm kia, 13/3 - Thứ trưởng Iran nhiễm bệnh và Nghị sĩ Iran, cố vấn ngoại trưởng Iran cũng chết vì corona 2 tuần trước - Tây Ban Nha 🇪🇸 ngày 13/3 ban lệnh đóng cửa toàn bộ hàng quán ngay thủ đô nước này - Ông Donald Trump sáng 14/3 ban bố tình trạng khẩn cấp toàn đất nước Hoa Kỳ 🇺🇸 - Pháp 🇫🇷 đã đóng cửa các trường hoc vô thời hạn - Hàn Quốc 🇰🇷 và Trung Quốc 🇨🇳 đã tuyên bố đỉnh điểm dịch đã qua, chặn đứng được sự lây lan virus ở 2 đất nước này - Czechs vừa tuyên bố 2 giờ trước đóng cửa toàn bộ nhà nước, quán bar tại nước này - Việt Nam 🇻🇳 vừa tuyên bố 3 giờ trước, đóng cửa toàn bộ bar, khách sạn, nhà hàng, karaoke.. các tụ điểm vui chơi toàn quận 1. Từ chối các passport (hộ chiếu) châu Âu nhập cảnh vào VN. Hủy hàng loạt các chuyến bay tới VN sau ngày 15/3, trừ những chuyến đưa người Việt trở về quê hương. - Nga 🇷🇺 chặn cửa không cho Ba Lan 🇵🇱 và Na Uy 🇳🇴 vào để ngăn chặn Virus - Colombia 🇨🇴 chặn cửa Venezeula vào để ngăn chặn virus - Đan Mạch 🇩🇰 tuyên bố đóng cửa khẩu 4 tuần - Luật sư của tổng thống Brazil 🇧🇷 đã dương tính với virus nhưng tổng thống nước này vẫn bác bỏ ông bị dương tính ?! - Giới chức Hoa Kỳ 🇺🇸 ngày 15/3 tuyên bố Donald Trump negative (âm tính) với virus. Nhưng rất nhiều câu hỏi được đặt ra khi ông đã tiếp xúc trực tiếp, là F1 với hàng loạt các lãnh đạo đã nhiễm Covid-19 trước đó. - Tổng cộng 155,220 người bị virus trên toàn thế giới. 5,819 người chết - Rất nhiều đất nước tiên tiến trên thế giới không thể chữa khỏi 1 ca nhiễm Covid-19 nào như : Brazil, Phần Lan 🇫🇮, Qatar 🇶🇦, Iceland 🇮🇸, Ireland 🇮🇪, Ba Lan, Czech, Chile 🇨🇱... - Cũng trong 14/3, Ông Tim Cook tuyên bố đóng cửa hơn 400 stores trên toàn thế giới, để lại 42 stores tại China. - Virus Covid-19 đã tấn công đến lãnh thổ Châu Phi. Nâng tổng số 146 quốc gia bị nhiễm virus này. - Anh 🇬🇧 là nước duy nhất trên thế giới hiện tại hờ hững với virus và tự cho là có cách đối phó chống dịch khác biệt với thế giới. Nguồn: VFC #namplus Xem thêm",1584237224.0,14000,1400,8300,0
2105,4fd91733de3c216fc8b81044757df9f5,Hành động đẹp của Hoàng Thị Khánh Nhung đã nhận được nhiều sự khen ngợi chia sẻ của cộng đồng mạng và những người biết câu chuyện.,1591862717.0,10,1,,0
4247,70313cc912de2a077ea3aa354d309704,Tin nóng : Cột điện Mỹ đang cấp tập chạy về Việt Nam. TT Trump phải ký săc lệnh cấm cột điện vượt biên sang nước ta.,1591675437.0,132,50,15,1
4143,e0551dded54f9f1429226a9f5d0de820,"Bác ở Canada vừa mới báo 1 tin vui từ Canada trong cuộc chiến chống corona, con gái bác cũng làm trong ngành y ở Canada nên các bạn có thể tin tưởng và áp dụng theo Hôm nay, 1 nhà khoa học Canada vừa tìm ra được là nếu khẩu trang có tẩm muối, Corona dính vào sẽ bị giết trong vòng 5 phút. Trong lúc chờ đợi khẩu trang tẩm muối được bán trên thị trường, các bạn có thể làm theo cách sau đây : 1. Hai chén muối khuấy đều với nửa chén nước lọc (đun sôi) cho muối tan.... 2. Dùng cọ bôi lên nhiều lần dung dịch muối ở phía ngoài khẩu trang. Chờ khô, làm lại 2 lần nữa và sau đó có thể dùng khẩu trang đi ra ngoài. 3. Nếu không có N95, có thể áp dụng tạm thời trên khẩu trang giấy chống bụi, hoặc khẩu trang bằng vải thường dùng. Nếu dùng khẩu trang vải, cứ 2 ngày giặt nó 1 lần và tẩm muối như vừa chỉ dẫn trên. Nhớ là phải phơi khẩu trang cho thật khô trước khi dùng. 4. Không chỉ giết corona, mà muối còn giết được tất cả những virus khác trong không khí ! Thông tin này cũng đã được đăng trên tạp chí Business Insider. Các bạn đọc thêm ở đây, và thấy có thể làm theo thì nên share post này đến nhiều người để cộng đồng có thêm cách phòng chống. Cộng đồng an toàn hơn thì mỗi chúng ta cũng an toàn hơn <URL>… <URL>…/Mask-with-salt-coated-filter… Xem thêm",1581257264.0,94,13,112,1
4104,7ea46f9baa26725873d24ae4d14c77f9,"🆘 Tiếp tục theo dõi 3 người nghi nhiễm Covid-19 ở Đồng Nai  Sáng 9-3, Giám đốc Sở Y tế Phan Huy Anh Vũ cho biết, trường hợp nam giới 30 tuổi, ngụ xã Phước Thiền (huyện Nhơn Trạch) cách ly tại Bệnh viện đa khoa Đồng Nai được lấy mẫu xét nghiệm (báo Đồng Nai đã đưa tin) đã có kết quả âm tính với Covid-19. Hiện có 3 trường hợp khác cũng đang được theo dõi và chờ kết quả xét nghiệm với Covid-19.... * Trường hợp thứ nhất là: N.T.S., 31 tuổi, P.Tân Mai (<URL>ên Hòa) lao động tại Dubai (UAE) khởi phát triệu chứng hô hấp cách đây 2 tuần tại Dubai (sốt, ho, khó thở ít) đã uống thuốc 2 tuần không bớt. Đến ngày 6-3, S. nhập cảnh về P.Tân Mai. Ngày 7-3, S. đi khám tại Bệnh viện Đa khoa Đồng Nai, hiện vẫn ho, sốt 38 độ C. * Trường hợp thứ hai là Đ.V.N., 37 tuổi, ngụ xã An Phước (huyện Long Thành) công nhân, làm việc tại tỉnh Bình Dương, tiếp xúc gần với người Trung Quốc đã quá cảnh tại Campuchia vào tỉnh Bình Dương ngày 27-2. Đến ngày 5-3, Đ.V.N có ho; ngày 8-3 có thêm triệu chứng sốt 38 độ C đã đi khám và nhập viện điều trị tại Bệnh viện Đa khoa khu vực Long Thành. * Trường hợp thứ ba là N.M.H., 18 tuổi, ngụ <URL> Bình (<URL>ên Hòa) có tiếp xúc với người Hàn Quốc, đang được cách ly tại Bệnh viện Đa khoa Đồng Nai. Ngoài ra, cơ quan chức năng cũng đã rà soát một số trường hợp có nguy cơ khác. Trong đó, có 2 trường hợp ở Thiền Viện Phước Sơn (<URL>ước Tân, <URL>ên Hòa) ngày 5-3 đi ra sân bay Vinh (tỉnh Nghệ An) và ngày 6-3 tham gia cuộc họp với UBND tỉnh Nghệ An có sự hiện diện của ông C.V.T. (ông T. là người tiếp xúc gần với ông <URL> là bệnh nhân dương tính với Covid-19). Trong quá trình tổ chức cuộc họp, 2 người này ngồi cách xa ông C.V.T. Hiện ông C.V.T. đã về Hà Nội cách ly và đang chờ kết quả xét nghiệm. Sức khỏe của 2 người này hiện vẫn bình thường. Cơ quan chức năng đã hướng dẫn các biện pháp về phòng, chống dịch cho 2 người này và theo dõi trong 14 ngày. Một trường hợp nữ khác ở P.Hóa An, <URL>ên Hòa có dự hội nghị lấy phiếu tín nhiệm Viện Hàn lâm khu vực phía Nam có sự chủ trì của người tiếp xúc với ông <URL> là bệnh nhân dương tính với Covid-19. Hiện tại, người này không sốt và đã được nhân viên y tế hướng dẫn cách ly y tế tại nhà 14 ngày. TIn, ảnh: Hạnh Dung / Báo Đồng Nai Nguồn: <URL>…/truong-hop-nam-gioi-o-nhon-trac…/ Xem thêm",1583729905.0,4600,6600,11000,0
1501,2d313a2f77cfed6f30f8c49fb3b9b2db,"Corona Virus update 7/2/2020 1 - Số ca nhiễm đo được đã lên quá 30 ngàn 2 - Số ca tử vong thêm 75 ngày hôm qua lên 635 ca 3 - Số ca hồi phục tăng mạnh lên 1458 ca ... 4 - Bác sĩ nhãn khoa Lý Văn Lượng, người đầu tiên dũng cảm lên tiếng cảnh báo các chuyên gia về dịch corona vừa qua đời tại bệnh viện Vũ Hán hôm qua. Anh là 1 trong 8 người bị cảnh sát TQ bắt vì cho rằng tung tin giả gây rối trật tự xã hội khi anh lên tiếng cảnh báo về chứng bệnh mới. 5 - Tạp chí TIME vẽ trang bìa với hình ảnh Tập Cận Bình đeo khẩu trang, mặt đầy màu đỏ, chữ M lòi lên khỏi đầu như hai cái sừng của satan. 6 - Giá dầu thế giới giảm do TQ giảm nhập và vì corona. Nga và các nước có nền kinh tế dựa vào dầu hoả ảnh hưởng. 7 - Bộ Y Tế VN nhắc nhở người dân về việc cần thiết đeo khẩu trang đúng lúc, khuyến cáo không cần đeo mọi lúc. Thông qua tin nhắn. 8 - TQ yêu cầu 11 triệu người dân Vũ Hán phải báo cáo thân nhiệt hàng ngày thông qua tin nhắn hoặc ứng dụng mạng xã hội. 9 - ChinaTown ở khắp nơi trên thế giới đang bị ảnh hưởng nghiêm trọng do corona. 10 - Các nhà nghiên cứu thuốc sẽ tập hợp tại Geneva theo yêu cầu của W.H.O để cùng tìm ra giải pháp xử lý corona theo hướng chung. 11 - VN tiếp tục cách ly những người TQ qua làm việc sau tết. 12 - 61 người xác nhận nhiễm corona trên du thuyền Diamond Princess đang đậu ngoài khơi Nhật Bản. Du Thuyền đi vòng vòng Châu Á này trước đó theo lịch trình có đến hai điểm ở VN. 13 - Mỹ kêu gọi TQ không vì corona mà vi phạm hiệp ước kinh tế đã ký. 14 - Mỹ dùng Robot để điều tra corona ở công viên. 15 - Quỹ Gates (Của Bill Gates, chủ Microsoft) góp 100 triệu USD cho cuộc chiến chống lại Corona. 16 - <URL> mới được mở để anh em có thể trao đổi với nhau nhiều hơn về các vấn đề sức khoẻ. Xem thêm",1581038880.0,949,85,182,0
